Id,Label,0,1,2,3,4,5,6,7,modularity_class,degree
451,451,451,HIV,0,inactive,HIV_451,41008,,,7,13
452,452,452,HIV,0,inactive,HIV_452,223,,,15,10
453,453,453,HIV,0,inactive,HIV_453,454,,,1,15
454,454,454,HIV,0,inactive,HIV_454,454,,,1,12
455,455,455,HIV,1,active,HIV_455,31,,,3,10
456,456,456,HIV,0,inactive,HIV_456,34166,,,23,16
457,457,457,HIV,0,inactive,HIV_457,7092,,,3,15
458,458,458,HIV,0,inactive,HIV_458,26324,,,14,13
459,459,459,HIV,0,inactive,HIV_459,17189,,,2,10
460,460,460,HIV,0,inactive,HIV_460,36499,,,14,15
461,461,461,HIV,0,inactive,HIV_461,5127,,,4,10
462,462,462,HIV,0,inactive,HIV_462,3560,,,5,10
463,463,463,HIV,0,inactive,HIV_463,34613,,,1,12
464,464,464,HIV,0,inactive,HIV_464,36360,,,1,10
465,465,465,HIV,0,inactive,HIV_465,7054,,,12,11
466,466,466,HIV,0,inactive,HIV_466,26038,,,5,10
467,467,467,HIV,0,inactive,HIV_467,24793,,,14,12
468,468,468,HIV,0,inactive,HIV_468,14607,,,21,16
469,469,469,HIV,0,inactive,HIV_469,7972,,,13,19
470,470,470,HIV,0,inactive,HIV_470,31868,,,20,11
471,471,471,HIV,0,inactive,HIV_471,5043,,,7,12
472,472,472,HIV,0,inactive,HIV_472,14068,,,10,17
473,473,473,HIV,0,inactive,HIV_473,35151,,,10,10
474,474,474,HIV,0,inactive,HIV_474,28837,,,10,12
475,475,475,HIV,0,inactive,HIV_475,6419,,,22,17
476,476,476,HIV,0,inactive,HIV_476,9161,,,5,14
477,477,477,HIV,0,inactive,HIV_477,17077,,,18,10
478,478,478,HIV,0,inactive,HIV_478,6108,,,9,11
479,479,479,HIV,0,inactive,HIV_479,20,,,9,14
480,480,480,HIV,0,inactive,HIV_480,18615,,,16,14
481,481,481,HIV,0,inactive,HIV_481,3595,,,8,15
482,482,482,HIV,0,inactive,HIV_482,21641,,,16,11
483,483,483,HIV,0,inactive,HIV_483,30581,,,14,13
484,484,484,HIV,0,inactive,HIV_484,9927,,,23,15
485,485,485,HIV,0,inactive,HIV_485,2278,,,2,17
486,486,486,HIV,0,inactive,HIV_486,23081,,,14,11
487,487,487,HIV,0,inactive,HIV_487,15673,,,5,15
488,488,488,HIV,0,inactive,HIV_488,32385,,,9,14
489,489,489,HIV,0,inactive,HIV_489,29779,,,10,10
490,490,490,HIV,0,inactive,HIV_490,6667,,,6,13
491,491,491,HIV,0,inactive,HIV_491,491,,,16,12
492,492,492,HIV,0,inactive,HIV_492,18466,,,10,17
493,493,493,HIV,0,inactive,HIV_493,380,,,22,13
494,494,494,HIV,0,inactive,HIV_494,21814,,,5,11
495,495,495,HIV,0,inactive,HIV_495,2464,,,9,12
496,496,496,HIV,0,inactive,HIV_496,20203,,,21,11
497,497,497,HIV,0,inactive,HIV_497,31999,,,24,13
498,498,498,HIV,0,inactive,HIV_498,16120,,,12,15
499,499,499,HIV,1,active,HIV_499,3850,,,15,16
500,500,500,HIV,0,inactive,HIV_500,20348,,,6,10
501,501,501,HIV,0,inactive,HIV_501,34688,,,11,11
502,502,502,HIV,0,inactive,HIV_502,34688,,,11,14
503,503,503,HIV,0,inactive,HIV_503,810,,,8,14
504,504,504,HIV,0,inactive,HIV_504,7372,,,5,14
505,505,505,HIV,0,inactive,HIV_505,34688,,,22,15
506,506,506,HIV,0,inactive,HIV_506,29321,,,18,14
507,507,507,HIV,0,inactive,HIV_507,507,,,8,12
508,508,508,HIV,0,inactive,HIV_508,508,,,18,21
509,509,509,HIV,0,inactive,HIV_509,11884,,,10,14
510,510,510,HIV,0,inactive,HIV_510,29026,,,4,13
511,511,511,HIV,0,inactive,HIV_511,7498,,,13,14
512,512,512,HIV,0,inactive,HIV_512,31104,,,13,14
513,513,513,HIV,0,inactive,HIV_513,28196,,,15,12
514,514,514,HIV,0,inactive,HIV_514,16768,,,8,14
515,515,515,HIV,0,inactive,HIV_515,1245,,,1,15
516,516,516,HIV,0,inactive,HIV_516,37972,,,7,10
517,517,517,HIV,1,active,HIV_517,15629,,,3,12
518,518,518,HIV,0,inactive,HIV_518,37950,,,13,17
519,519,519,HIV,0,inactive,HIV_519,21940,,,6,10
520,520,520,HIV,0,inactive,HIV_520,520,,,4,14
521,521,521,HIV,0,inactive,HIV_521,521,,,2,14
522,522,522,HIV,0,inactive,HIV_522,21802,,,8,12
523,523,523,HIV,0,inactive,HIV_523,523,,,16,15
524,524,524,HIV,0,inactive,HIV_524,523,,,16,11
525,525,525,HIV,0,inactive,HIV_525,2293,,,0,15
526,526,526,HIV,0,inactive,HIV_526,40972,,,4,11
527,527,527,HIV,0,inactive,HIV_527,11119,,,6,19
528,528,528,HIV,0,inactive,HIV_528,10326,,,1,13
529,529,529,HIV,0,inactive,HIV_529,19970,,,6,12
530,530,530,HIV,0,inactive,HIV_530,2101,,,6,14
531,531,531,HIV,0,inactive,HIV_531,3079,,,23,17
532,532,532,HIV,0,inactive,HIV_532,38960,,,23,10
533,533,533,HIV,0,inactive,HIV_533,39548,,,9,13
534,534,534,HIV,0,inactive,HIV_534,14921,,,9,13
535,535,535,HIV,0,inactive,HIV_535,31949,,,9,15
536,536,536,HIV,0,inactive,HIV_536,536,,,4,12
537,537,537,HIV,0,inactive,HIV_537,12932,,,5,18
538,538,538,HIV,0,inactive,HIV_538,538,,,9,16
539,539,539,HIV,0,inactive,HIV_539,538,,,9,11
540,540,540,HIV,0,inactive,HIV_540,538,,,9,14
541,541,541,HIV,0,inactive,HIV_541,538,,,9,18
542,542,542,HIV,0,inactive,HIV_542,538,,,9,13
543,543,543,HIV,0,inactive,HIV_543,35897,,,4,12
544,544,544,HIV,0,inactive,HIV_544,26161,,,14,12
545,545,545,HIV,0,inactive,HIV_545,23764,,,4,13
546,546,546,HIV,0,inactive,HIV_546,25289,,,7,17
547,547,547,HIV,0,inactive,HIV_547,26221,,,15,14
548,548,548,HIV,0,inactive,HIV_548,14506,,,16,11
549,549,549,HIV,0,inactive,HIV_549,19895,,,16,11
550,550,550,HIV,0,inactive,HIV_550,3626,,,14,10
551,551,551,HIV,0,inactive,HIV_551,14619,,,22,11
552,552,552,HIV,0,inactive,HIV_552,34537,,,0,14
553,553,553,HIV,0,inactive,HIV_553,22731,,,5,15
554,554,554,HIV,0,inactive,HIV_554,554,,,9,11
555,555,555,HIV,0,inactive,HIV_555,28738,,,14,13
556,556,556,HIV,0,inactive,HIV_556,18635,,,23,13
557,557,557,HIV,0,inactive,HIV_557,5282,,,9,11
558,558,558,HIV,0,inactive,HIV_558,558,,,8,13
559,559,559,HIV,0,inactive,HIV_559,31982,,,3,10
560,560,560,HIV,0,inactive,HIV_560,14993,,,5,20
561,561,561,HIV,0,inactive,HIV_561,19798,,,15,13
562,562,562,HIV,0,inactive,HIV_562,23686,,,21,10
563,563,563,HIV,0,inactive,HIV_563,17266,,,1,14
564,564,564,HIV,0,inactive,HIV_564,8515,,,13,15
565,565,565,HIV,0,inactive,HIV_565,33433,,,16,10
566,566,566,HIV,0,inactive,HIV_566,36418,,,4,14
567,567,567,HIV,0,inactive,HIV_567,567,,,16,17
568,568,568,HIV,0,inactive,HIV_568,21682,,,16,10
569,569,569,HIV,0,inactive,HIV_569,5961,,,16,13
570,570,570,HIV,0,inactive,HIV_570,15376,,,8,14
571,571,571,HIV,1,active,HIV_571,571,,,24,13
572,572,572,HIV,0,inactive,HIV_572,571,,,24,12
573,573,573,HIV,0,inactive,HIV_573,571,,,24,13
574,574,574,HIV,0,inactive,HIV_574,30155,,,5,14
575,575,575,HIV,0,inactive,HIV_575,14921,,,9,17
576,576,576,HIV,0,inactive,HIV_576,36242,,,9,11
577,577,577,HIV,0,inactive,HIV_577,22357,,,5,18
578,578,578,HIV,0,inactive,HIV_578,7808,,,10,18
579,579,579,HIV,0,inactive,HIV_579,38263,,,7,12
580,580,580,HIV,0,inactive,HIV_580,24645,,,7,16
581,581,581,HIV,0,inactive,HIV_581,40290,,,5,17
582,582,582,HIV,0,inactive,HIV_582,27992,,,9,10
583,583,583,HIV,0,inactive,HIV_583,10326,,,1,10
584,584,584,HIV,0,inactive,HIV_584,8643,,,1,12
585,585,585,HIV,0,inactive,HIV_585,6837,,,0,16
586,586,586,HIV,0,inactive,HIV_586,1262,,,9,18
587,587,587,HIV,0,inactive,HIV_587,38917,,,8,14
588,588,588,HIV,1,active,HIV_588,40405,,,24,10
589,589,589,HIV,0,inactive,HIV_589,23780,,,19,11
590,590,590,HIV,1,active,HIV_590,1786,,,16,12
591,591,591,HIV,0,inactive,HIV_591,37808,,,5,12
592,592,592,HIV,0,inactive,HIV_592,22780,,,14,12
593,593,593,HIV,0,inactive,HIV_593,36853,,,23,11
594,594,594,HIV,0,inactive,HIV_594,29916,,,9,10
595,595,595,HIV,0,inactive,HIV_595,5585,,,1,16
596,596,596,HIV,0,inactive,HIV_596,5218,,,22,14
597,597,597,HIV,0,inactive,HIV_597,31728,,,1,13
598,598,598,HIV,0,inactive,HIV_598,37601,,,20,12
599,599,599,HIV,0,inactive,HIV_599,15751,,,3,13
600,600,600,HIV,1,active,HIV_600,32125,,,24,12
601,601,601,HIV,0,inactive,HIV_601,37614,,,9,10
602,602,602,HIV,0,inactive,HIV_602,223,,,15,12
603,603,603,HIV,0,inactive,HIV_603,18485,,,21,10
604,604,604,HIV,0,inactive,HIV_604,16044,,,1,12
605,605,605,HIV,0,inactive,HIV_605,32068,,,15,14
606,606,606,HIV,1,active,HIV_606,19109,,,23,11
607,607,607,HIV,0,inactive,HIV_607,10144,,,8,14
608,608,608,HIV,0,inactive,HIV_608,608,,,16,12
609,609,609,HIV,0,inactive,HIV_609,608,,,5,13
610,610,610,HIV,0,inactive,HIV_610,8980,,,4,10
611,611,611,HIV,0,inactive,HIV_611,18956,,,5,14
612,612,612,HIV,0,inactive,HIV_612,18025,,,4,12
613,613,613,HIV,0,inactive,HIV_613,23764,,,4,17
614,614,614,HIV,0,inactive,HIV_614,27303,,,23,15
615,615,615,HIV,0,inactive,HIV_615,25438,,,6,18
616,616,616,HIV,0,inactive,HIV_616,31418,,,22,13
617,617,617,HIV,0,inactive,HIV_617,24517,,,22,11
618,618,618,HIV,0,inactive,HIV_618,24937,,,9,12
619,619,619,HIV,0,inactive,HIV_619,5720,,,16,12
620,620,620,HIV,0,inactive,HIV_620,6678,,,18,10
621,621,621,HIV,0,inactive,HIV_621,38124,,,16,13
622,622,622,HIV,0,inactive,HIV_622,608,,,16,11
623,623,623,HIV,0,inactive,HIV_623,40508,,,16,13
624,624,624,HIV,0,inactive,HIV_624,28492,,,4,13
625,625,625,HIV,0,inactive,HIV_625,508,,,10,13
626,626,626,HIV,0,inactive,HIV_626,37800,,,5,11
627,627,627,HIV,0,inactive,HIV_627,39075,,,4,15
628,628,628,HIV,0,inactive,HIV_628,30990,,,4,25
629,629,629,HIV,0,inactive,HIV_629,38840,,,4,20
630,630,630,HIV,0,inactive,HIV_630,6322,,,6,17
631,631,631,HIV,0,inactive,HIV_631,30616,,,22,11
632,632,632,HIV,0,inactive,HIV_632,27726,,,10,15
633,633,633,HIV,0,inactive,HIV_633,19480,,,5,14
634,634,634,HIV,0,inactive,HIV_634,13163,,,15,11
635,635,635,HIV,0,inactive,HIV_635,2913,,,9,13
636,636,636,HIV,0,inactive,HIV_636,24447,,,14,15
637,637,637,HIV,0,inactive,HIV_637,13910,,,10,19
638,638,638,HIV,0,inactive,HIV_638,30585,,,17,14
639,639,639,HIV,0,inactive,HIV_639,19998,,,17,13
640,640,640,HIV,0,inactive,HIV_640,27861,,,23,15
641,641,641,HIV,0,inactive,HIV_641,39008,,,8,13
642,642,642,HIV,0,inactive,HIV_642,30498,,,11,13
643,643,643,HIV,0,inactive,HIV_643,18883,,,22,12
644,644,644,HIV,0,inactive,HIV_644,35532,,,4,10
645,645,645,HIV,0,inactive,HIV_645,27542,,,4,10
646,646,646,HIV,0,inactive,HIV_646,39030,,,21,13
647,647,647,HIV,0,inactive,HIV_647,41008,,,7,11
648,648,648,HIV,0,inactive,HIV_648,25163,,,12,12
649,649,649,HIV,0,inactive,HIV_649,8799,,,12,12
650,650,650,HIV,1,active,HIV_650,27992,,,10,11
651,651,651,HIV,0,inactive,HIV_651,12042,,,13,14
652,652,652,HIV,0,inactive,HIV_652,11411,,,0,15
653,653,653,HIV,1,active,HIV_653,32429,,,23,15
654,654,654,HIV,0,inactive,HIV_654,12670,,,0,15
655,655,655,HIV,0,inactive,HIV_655,38706,,,23,12
656,656,656,HIV,0,inactive,HIV_656,12670,,,23,11
657,657,657,HIV,0,inactive,HIV_657,41129,,,23,11
658,658,658,HIV,1,active,HIV_658,19369,,,20,12
659,659,659,HIV,0,inactive,HIV_659,41129,,,23,10
660,660,660,HIV,0,inactive,HIV_660,41129,,,23,16
661,661,661,HIV,0,inactive,HIV_661,41129,,,23,15
662,662,662,HIV,0,inactive,HIV_662,12666,,,5,10
663,663,663,HIV,0,inactive,HIV_663,28398,,,17,13
664,664,664,HIV,0,inactive,HIV_664,12704,,,5,10
665,665,665,HIV,0,inactive,HIV_665,38477,,,13,13
666,666,666,HIV,0,inactive,HIV_666,666,,,24,10
667,667,667,HIV,0,inactive,HIV_667,666,,,24,10
668,668,668,HIV,1,active,HIV_668,20678,,,24,13
669,669,669,HIV,0,inactive,HIV_669,7108,,,14,10
670,670,670,HIV,0,inactive,HIV_670,8159,,,13,12
671,671,671,HIV,0,inactive,HIV_671,25395,,,14,14
672,672,672,HIV,0,inactive,HIV_672,38838,,,8,11
673,673,673,HIV,0,inactive,HIV_673,8546,,,8,14
674,674,674,HIV,0,inactive,HIV_674,16692,,,3,10
675,675,675,HIV,0,inactive,HIV_675,25395,,,14,15
676,676,676,HIV,0,inactive,HIV_676,35442,,,14,15
677,677,677,HIV,0,inactive,HIV_677,34128,,,3,10
678,678,678,HIV,0,inactive,HIV_678,19895,,,16,10
679,679,679,HIV,0,inactive,HIV_679,40930,,,4,13
680,680,680,HIV,0,inactive,HIV_680,23072,,,17,13
681,681,681,HIV,0,inactive,HIV_681,4454,,,8,12
682,682,682,HIV,0,inactive,HIV_682,38965,,,4,13
683,683,683,HIV,0,inactive,HIV_683,683,,,24,11
684,684,684,HIV,0,inactive,HIV_684,683,,,24,11
685,685,685,HIV,0,inactive,HIV_685,683,,,24,11
686,686,686,HIV,0,inactive,HIV_686,683,,,24,11
687,687,687,HIV,0,inactive,HIV_687,36172,,,8,14
688,688,688,HIV,0,inactive,HIV_688,38917,,,8,20
689,689,689,HIV,0,inactive,HIV_689,14101,,,20,12
690,690,690,HIV,0,inactive,HIV_690,9237,,,2,10
691,691,691,HIV,0,inactive,HIV_691,18635,,,23,11
692,692,692,HIV,0,inactive,HIV_692,41217,,,20,18
693,693,693,HIV,0,inactive,HIV_693,18635,,,23,11
694,694,694,HIV,0,inactive,HIV_694,38714,,,15,12
695,695,695,HIV,0,inactive,HIV_695,6929,,,12,12
696,696,696,HIV,0,inactive,HIV_696,21940,,,6,19
697,697,697,HIV,0,inactive,HIV_697,35074,,,12,20
698,698,698,HIV,0,inactive,HIV_698,24604,,,21,18
699,699,699,HIV,0,inactive,HIV_699,9206,,,9,17
700,700,700,HIV,0,inactive,HIV_700,30593,,,14,16
701,701,701,HIV,0,inactive,HIV_701,24900,,,9,11
702,702,702,HIV,0,inactive,HIV_702,12991,,,10,13
703,703,703,HIV,0,inactive,HIV_703,41271,,,14,15
704,704,704,HIV,0,inactive,HIV_704,21196,,,23,13
705,705,705,HIV,0,inactive,HIV_705,21196,,,23,11
706,706,706,HIV,0,inactive,HIV_706,9529,,,9,11
707,707,707,HIV,0,inactive,HIV_707,6132,,,9,12
708,708,708,HIV,0,inactive,HIV_708,6132,,,9,12
709,709,709,HIV,0,inactive,HIV_709,9529,,,9,16
710,710,710,HIV,0,inactive,HIV_710,35096,,,22,13
711,711,711,HIV,0,inactive,HIV_711,26135,,,5,17
712,712,712,HIV,0,inactive,HIV_712,40828,,,2,14
713,713,713,HIV,0,inactive,HIV_713,1724,,,23,13
714,714,714,HIV,0,inactive,HIV_714,10083,,,16,11
715,715,715,HIV,0,inactive,HIV_715,37972,,,7,17
716,716,716,HIV,0,inactive,HIV_716,2595,,,8,12
717,717,717,HIV,0,inactive,HIV_717,39389,,,18,13
718,718,718,HIV,0,inactive,HIV_718,31128,,,8,13
719,719,719,HIV,0,inactive,HIV_719,23574,,,18,17
720,720,720,HIV,0,inactive,HIV_720,24877,,,19,12
721,721,721,HIV,0,inactive,HIV_721,36029,,,24,13
722,722,722,HIV,0,inactive,HIV_722,8828,,,11,14
723,723,723,HIV,0,inactive,HIV_723,8828,,,11,17
724,724,724,HIV,0,inactive,HIV_724,35977,,,5,13
725,725,725,HIV,0,inactive,HIV_725,3226,,,5,17
726,726,726,HIV,1,active,HIV_726,3083,,,3,10
727,727,727,HIV,0,inactive,HIV_727,6930,,,5,12
728,728,728,HIV,0,inactive,HIV_728,32385,,,9,11
729,729,729,HIV,0,inactive,HIV_729,27726,,,14,11
730,730,730,HIV,0,inactive,HIV_730,28901,,,22,15
731,731,731,HIV,0,inactive,HIV_731,12704,,,5,13
732,732,732,HIV,0,inactive,HIV_732,37516,,,5,11
733,733,733,HIV,0,inactive,HIV_733,26158,,,5,15
734,734,734,HIV,1,active,HIV_734,11405,,,9,13
735,735,735,HIV,0,inactive,HIV_735,5108,,,10,15
736,736,736,HIV,0,inactive,HIV_736,6033,,,5,14
737,737,737,HIV,0,inactive,HIV_737,5108,,,10,21
738,738,738,HIV,0,inactive,HIV_738,41249,,,10,15
739,739,739,HIV,0,inactive,HIV_739,33504,,,17,10
740,740,740,HIV,0,inactive,HIV_740,38438,,,22,16
741,741,741,HIV,0,inactive,HIV_741,23023,,,11,12
742,742,742,HIV,0,inactive,HIV_742,19163,,,22,11
743,743,743,HIV,0,inactive,HIV_743,33566,,,13,14
744,744,744,HIV,0,inactive,HIV_744,37057,,,19,12
745,745,745,HIV,0,inactive,HIV_745,7775,,,13,12
746,746,746,HIV,0,inactive,HIV_746,6295,,,13,12
747,747,747,HIV,0,inactive,HIV_747,27303,,,23,10
748,748,748,HIV,0,inactive,HIV_748,18632,,,18,20
749,749,749,HIV,0,inactive,HIV_749,6295,,,13,10
750,750,750,HIV,0,inactive,HIV_750,23461,,,4,10
751,751,751,HIV,0,inactive,HIV_751,38438,,,22,10
752,752,752,HIV,0,inactive,HIV_752,7973,,,4,14
753,753,753,HIV,0,inactive,HIV_753,7973,,,4,14
754,754,754,HIV,0,inactive,HIV_754,23740,,,22,11
755,755,755,HIV,0,inactive,HIV_755,29301,,,22,10
756,756,756,HIV,0,inactive,HIV_756,28565,,,15,15
757,757,757,HIV,0,inactive,HIV_757,29572,,,13,13
758,758,758,HIV,0,inactive,HIV_758,23764,,,4,13
759,759,759,HIV,0,inactive,HIV_759,318,,,16,11
760,760,760,HIV,0,inactive,HIV_760,4651,,,22,16
761,761,761,HIV,0,inactive,HIV_761,4651,,,22,14
762,762,762,HIV,0,inactive,HIV_762,8320,,,22,26
763,763,763,HIV,0,inactive,HIV_763,2110,,,2,11
764,764,764,HIV,0,inactive,HIV_764,35665,,,18,14
765,765,765,HIV,0,inactive,HIV_765,14615,,,4,11
766,766,766,HIV,0,inactive,HIV_766,19163,,,22,11
767,767,767,HIV,0,inactive,HIV_767,27729,,,22,11
768,768,768,HIV,0,inactive,HIV_768,27729,,,22,15
769,769,769,HIV,0,inactive,HIV_769,32685,,,2,15
770,770,770,HIV,0,inactive,HIV_770,11119,,,6,13
771,771,771,HIV,0,inactive,HIV_771,28565,,,15,13
772,772,772,HIV,0,inactive,HIV_772,19163,,,22,14
773,773,773,HIV,0,inactive,HIV_773,29208,,,4,11
774,774,774,HIV,0,inactive,HIV_774,38438,,,22,15
775,775,775,HIV,0,inactive,HIV_775,7973,,,4,17
776,776,776,HIV,0,inactive,HIV_776,34983,,,8,17
777,777,777,HIV,0,inactive,HIV_777,29245,,,4,11
778,778,778,HIV,0,inactive,HIV_778,8395,,,4,15
779,779,779,HIV,0,inactive,HIV_779,7170,,,14,17
780,780,780,HIV,0,inactive,HIV_780,780,,,18,10
781,781,781,HIV,0,inactive,HIV_781,19818,,,2,10
782,782,782,HIV,0,inactive,HIV_782,782,,,15,12
783,783,783,HIV,0,inactive,HIV_783,29908,,,1,12
784,784,784,HIV,1,active,HIV_784,784,,,3,11
785,785,785,HIV,0,inactive,HIV_785,10592,,,13,13
786,786,786,HIV,0,inactive,HIV_786,17831,,,20,15
787,787,787,HIV,0,inactive,HIV_787,14174,,,16,11
788,788,788,HIV,0,inactive,HIV_788,32332,,,16,15
789,789,789,HIV,0,inactive,HIV_789,5481,,,5,10
790,790,790,HIV,0,inactive,HIV_790,15770,,,21,13
791,791,791,HIV,0,inactive,HIV_791,7674,,,5,10
792,792,792,HIV,0,inactive,HIV_792,4299,,,14,11
793,793,793,HIV,0,inactive,HIV_793,793,,,13,12
794,794,794,HIV,0,inactive,HIV_794,19661,,,14,19
795,795,795,HIV,0,inactive,HIV_795,14128,,,0,12
796,796,796,HIV,0,inactive,HIV_796,3180,,,23,11
797,797,797,HIV,0,inactive,HIV_797,17189,,,2,18
798,798,798,HIV,0,inactive,HIV_798,40432,,,14,15
799,799,799,HIV,0,inactive,HIV_799,18466,,,10,11
800,800,800,HIV,0,inactive,HIV_800,18466,,,10,11
801,801,801,HIV,0,inactive,HIV_801,19963,,,6,15
802,802,802,HIV,0,inactive,HIV_802,23780,,,19,11
803,803,803,HIV,0,inactive,HIV_803,12318,,,2,10
804,804,804,HIV,0,inactive,HIV_804,37521,,,0,14
805,805,805,HIV,0,inactive,HIV_805,6837,,,0,11
806,806,806,HIV,0,inactive,HIV_806,14292,,,1,12
807,807,807,HIV,0,inactive,HIV_807,29206,,,0,15
808,808,808,HIV,0,inactive,HIV_808,33300,,,0,12
809,809,809,HIV,0,inactive,HIV_809,29206,,,0,16
810,810,810,HIV,0,inactive,HIV_810,810,,,8,16
811,811,811,HIV,0,inactive,HIV_811,6732,,,0,11
812,812,812,HIV,0,inactive,HIV_812,36480,,,8,17
813,813,813,HIV,0,inactive,HIV_813,37521,,,0,14
814,814,814,HIV,0,inactive,HIV_814,14101,,,8,11
815,815,815,HIV,0,inactive,HIV_815,28093,,,0,12
816,816,816,HIV,0,inactive,HIV_816,11442,,,2,18
817,817,817,HIV,0,inactive,HIV_817,27626,,,0,17
818,818,818,HIV,0,inactive,HIV_818,15189,,,0,12
819,819,819,HIV,0,inactive,HIV_819,26324,,,14,14
820,820,820,HIV,0,inactive,HIV_820,6837,,,0,15
821,821,821,HIV,0,inactive,HIV_821,28665,,,0,10
822,822,822,HIV,0,inactive,HIV_822,5094,,,6,10
823,823,823,HIV,0,inactive,HIV_823,31648,,,0,14
824,824,824,HIV,0,inactive,HIV_824,21113,,,0,12
825,825,825,HIV,0,inactive,HIV_825,3059,,,22,12
826,826,826,HIV,0,inactive,HIV_826,17980,,,14,18
827,827,827,HIV,0,inactive,HIV_827,6713,,,0,11
828,828,828,HIV,0,inactive,HIV_828,950,,,5,12
829,829,829,HIV,0,inactive,HIV_829,19661,,,14,15
830,830,830,HIV,0,inactive,HIV_830,7157,,,8,11
831,831,831,HIV,0,inactive,HIV_831,40508,,,16,12
832,832,832,HIV,0,inactive,HIV_832,4075,,,18,14
833,833,833,HIV,0,inactive,HIV_833,21308,,,1,11
834,834,834,HIV,0,inactive,HIV_834,14713,,,2,12
835,835,835,HIV,0,inactive,HIV_835,32444,,,8,10
836,836,836,HIV,0,inactive,HIV_836,2348,,,6,10
837,837,837,HIV,0,inactive,HIV_837,28297,,,2,17
838,838,838,HIV,0,inactive,HIV_838,36046,,,4,13
839,839,839,HIV,0,inactive,HIV_839,15686,,,22,11
840,840,840,HIV,0,inactive,HIV_840,20945,,,5,12
841,841,841,HIV,0,inactive,HIV_841,37974,,,2,13
842,842,842,HIV,0,inactive,HIV_842,40352,,,2,11
843,843,843,HIV,0,inactive,HIV_843,34556,,,24,11
844,844,844,HIV,0,inactive,HIV_844,844,,,4,12
845,845,845,HIV,0,inactive,HIV_845,27626,,,0,12
846,846,846,HIV,0,inactive,HIV_846,6837,,,0,12
847,847,847,HIV,0,inactive,HIV_847,12670,,,0,13
848,848,848,HIV,0,inactive,HIV_848,9614,,,15,18
849,849,849,HIV,0,inactive,HIV_849,36338,,,4,14
850,850,850,HIV,0,inactive,HIV_850,1503,,,22,14
851,851,851,HIV,0,inactive,HIV_851,32765,,,6,11
852,852,852,HIV,0,inactive,HIV_852,32068,,,15,15
853,853,853,HIV,0,inactive,HIV_853,32203,,,13,11
854,854,854,HIV,0,inactive,HIV_854,21204,,,2,16
855,855,855,HIV,0,inactive,HIV_855,18795,,,15,13
856,856,856,HIV,0,inactive,HIV_856,33588,,,15,12
857,857,857,HIV,0,inactive,HIV_857,1379,,,15,11
858,858,858,HIV,0,inactive,HIV_858,13560,,,23,10
859,859,859,HIV,0,inactive,HIV_859,18796,,,4,13
860,860,860,HIV,0,inactive,HIV_860,11280,,,15,13
861,861,861,HIV,0,inactive,HIV_861,863,,,5,13
862,862,862,HIV,0,inactive,HIV_862,18466,,,10,14
863,863,863,HIV,0,inactive,HIV_863,863,,,5,10
864,864,864,HIV,0,inactive,HIV_864,5714,,,8,10
865,865,865,HIV,0,inactive,HIV_865,35267,,,8,16
866,866,866,HIV,0,inactive,HIV_866,6721,,,0,12
867,867,867,HIV,0,inactive,HIV_867,6721,,,0,13
868,868,868,HIV,0,inactive,HIV_868,40673,,,6,15
869,869,869,HIV,0,inactive,HIV_869,36036,,,4,14
870,870,870,HIV,0,inactive,HIV_870,5908,,,22,11
871,871,871,HIV,0,inactive,HIV_871,29208,,,4,14
872,872,872,HIV,0,inactive,HIV_872,507,,,8,13
873,873,873,HIV,0,inactive,HIV_873,23423,,,4,11
874,874,874,HIV,0,inactive,HIV_874,35447,,,2,13
875,875,875,HIV,0,inactive,HIV_875,875,,,4,12
876,876,876,HIV,0,inactive,HIV_876,37521,,,0,10
877,877,877,HIV,0,inactive,HIV_877,22788,,,4,11
878,878,878,HIV,0,inactive,HIV_878,520,,,4,15
879,879,879,HIV,0,inactive,HIV_879,6846,,,8,13
880,880,880,HIV,0,inactive,HIV_880,23642,,,17,12
881,881,881,HIV,0,inactive,HIV_881,3434,,,2,11
882,882,882,HIV,0,inactive,HIV_882,16719,,,6,13
883,883,883,HIV,0,inactive,HIV_883,39653,,,16,11
884,884,884,HIV,0,inactive,HIV_884,4750,,,14,13
885,885,885,HIV,0,inactive,HIV_885,38866,,,22,11
886,886,886,HIV,0,inactive,HIV_886,6723,,,0,10
887,887,887,HIV,0,inactive,HIV_887,33115,,,10,13
888,888,888,HIV,0,inactive,HIV_888,888,,,1,14
889,889,889,HIV,0,inactive,HIV_889,33215,,,0,13
890,890,890,HIV,0,inactive,HIV_890,11884,,,10,12
891,891,891,HIV,0,inactive,HIV_891,29408,,,5,10
892,892,892,HIV,0,inactive,HIV_892,366,,,5,14
893,893,893,HIV,0,inactive,HIV_893,28837,,,10,15
894,894,894,HIV,0,inactive,HIV_894,34622,,,6,12
895,895,895,HIV,0,inactive,HIV_895,1344,,,17,11
896,896,896,HIV,0,inactive,HIV_896,1344,,,17,10
897,897,897,HIV,0,inactive,HIV_897,3352,,,13,12
898,898,898,HIV,0,inactive,HIV_898,23764,,,4,13
899,899,899,HIV,0,inactive,HIV_899,33433,,,16,10
900,900,900,HIV,0,inactive,HIV_900,5367,,,0,11
901,901,901,HIV,0,inactive,HIV_901,3560,,,5,14
902,902,902,HIV,0,inactive,HIV_902,38755,,,8,12
903,903,903,HIV,0,inactive,HIV_903,903,,,14,10
