joint_idx,source,brnpdb_id,common_name,HIV_active,community
965,HIV,,,0.0,1729
966,HIV,,,0.0,343
967,HIV,,,0.0,344
968,HIV,,,0.0,6727
969,HIV,,,0.0,7356
970,HIV,,,0.0,345
971,HIV,,,0.0,346
972,HIV,,,0.0,346
973,HIV,,,0.0,10753
974,HIV,,,0.0,10753
975,HIV,,,0.0,10753
976,HIV,,,0.0,9176
977,HIV,,,0.0,2546
978,HIV,,,1.0,2546
979,HIV,,,0.0,981
980,HIV,,,0.0,347
981,HIV,,,0.0,1729
982,HIV,,,0.0,5
983,HIV,,,0.0,348
984,HIV,,,0.0,1727
985,HIV,,,0.0,504
986,HIV,,,0.0,349
987,HIV,,,0.0,350
988,HIV,,,0.0,351
989,HIV,,,0.0,7388
990,HIV,,,0.0,871
991,HIV,,,0.0,64
992,HIV,,,0.0,352
993,HIV,,,0.0,10423
994,HIV,,,0.0,353
995,HIV,,,0.0,5363
996,HIV,,,1.0,6801
997,HIV,,,0.0,604
998,HIV,,,0.0,354
999,HIV,,,0.0,1016
1000,HIV,,,0.0,1016
1001,HIV,,,0.0,355
1002,HIV,,,0.0,356
1003,HIV,,,0.0,343
1004,HIV,,,1.0,434
1005,HIV,,,0.0,357
1006,HIV,,,0.0,3279
1007,HIV,,,0.0,358
1008,HIV,,,0.0,1729
1009,HIV,,,0.0,1729
1010,HIV,,,0.0,359
1011,HIV,,,0.0,360
1012,HIV,,,0.0,3309
1013,HIV,,,0.0,361
1014,HIV,,,0.0,9799
1015,HIV,,,0.0,2546
1016,HIV,,,0.0,2546
1017,HIV,,,0.0,362
1018,HIV,,,0.0,363
1019,HIV,,,0.0,10287
1020,HIV,,,0.0,1729
1021,HIV,,,0.0,364
1022,HIV,,,0.0,5424
1023,HIV,,,0.0,5424
1024,HIV,,,0.0,271
1025,HIV,,,0.0,2546
1026,HIV,,,0.0,2546
1027,HIV,,,0.0,1016
1028,HIV,,,0.0,3138
1029,HIV,,,0.0,365
1030,HIV,,,0.0,3336
1031,HIV,,,0.0,5718
1032,HIV,,,0.0,11421
1033,HIV,,,0.0,5
1034,HIV,,,0.0,366
1035,HIV,,,0.0,3138
1036,HIV,,,0.0,1729
1037,HIV,,,0.0,3138
1038,HIV,,,0.0,9512
1039,HIV,,,0.0,153
1040,HIV,,,0.0,367
1041,HIV,,,0.0,368
1042,HIV,,,0.0,369
1043,HIV,,,0.0,10075
1044,HIV,,,0.0,10075
1045,HIV,,,0.0,370
1046,HIV,,,0.0,371
1047,HIV,,,0.0,32
1048,HIV,,,0.0,2546
1049,HIV,,,0.0,6801
1050,HIV,,,0.0,372
1051,HIV,,,0.0,7388
1052,HIV,,,0.0,3990
1053,HIV,,,0.0,373
1054,HIV,,,0.0,5363
1055,HIV,,,0.0,374
1056,HIV,,,0.0,375
1057,HIV,,,0.0,376
1058,HIV,,,0.0,343
1059,HIV,,,1.0,377
1060,HIV,,,0.0,378
1061,HIV,,,0.0,1016
1062,HIV,,,0.0,379
1063,HIV,,,0.0,768
1064,HIV,,,0.0,380
1065,HIV,,,0.0,4526
1066,HIV,,,0.0,381
1067,HIV,,,0.0,5424
1068,HIV,,,0.0,382
1069,HIV,,,0.0,383
1070,HIV,,,0.0,9759
1071,HIV,,,0.0,9799
1072,HIV,,,0.0,384
1073,HIV,,,0.0,385
1074,HIV,,,0.0,1912
1075,HIV,,,0.0,3279
1076,HIV,,,0.0,386
1077,HIV,,,0.0,387
1078,HIV,,,0.0,1701
1079,HIV,,,0.0,388
1080,HIV,,,0.0,389
1081,HIV,,,0.0,390
1082,HIV,,,0.0,1016
1083,HIV,,,0.0,8392
1084,HIV,,,0.0,5165
1085,HIV,,,0.0,391
1086,HIV,,,0.0,379
1087,HIV,,,0.0,392
1088,HIV,,,0.0,393
1089,HIV,,,0.0,7356
1090,HIV,,,0.0,2546
1091,HIV,,,0.0,98
1092,HIV,,,0.0,155
1093,HIV,,,0.0,5718
1094,HIV,,,0.0,3160
1095,HIV,,,0.0,5718
1096,HIV,,,0.0,2546
1097,HIV,,,0.0,5718
1098,HIV,,,0.0,2546
1099,HIV,,,0.0,2546
1100,HIV,,,0.0,8959
1101,HIV,,,0.0,394
1102,HIV,,,0.0,395
1103,HIV,,,0.0,2546
1104,HIV,,,0.0,1016
1105,HIV,,,0.0,6801
1106,HIV,,,0.0,7707
1107,HIV,,,0.0,396
1108,HIV,,,0.0,2546
1109,HIV,,,0.0,2546
1110,HIV,,,0.0,397
1111,HIV,,,0.0,398
1112,HIV,,,0.0,399
1113,HIV,,,0.0,400
1114,HIV,,,0.0,5597
1115,HIV,,,0.0,3138
1116,HIV,,,0.0,5718
1117,HIV,,,0.0,401
1118,HIV,,,0.0,402
1119,HIV,,,0.0,371
1120,HIV,,,0.0,343
1121,HIV,,,0.0,403
1122,HIV,,,0.0,7591
1123,HIV,,,0.0,7337
1124,HIV,,,0.0,7337
1125,HIV,,,0.0,1016
1126,HIV,,,0.0,5501
1127,HIV,,,0.0,10400
1128,HIV,,,0.0,5165
1129,HIV,,,0.0,7388
1130,HIV,,,0.0,5363
1131,HIV,,,0.0,5363
1132,HIV,,,0.0,7356
1133,HIV,,,0.0,404
1134,HIV,,,0.0,405
1135,HIV,,,0.0,406
1136,HIV,,,0.0,407
1137,HIV,,,0.0,7356
1138,HIV,,,0.0,3254
1139,HIV,,,0.0,5992
1140,HIV,,,0.0,2546
1141,HIV,,,0.0,408
1142,HIV,,,0.0,409
1143,HIV,,,0.0,410
1144,HIV,,,0.0,12690
1145,HIV,,,0.0,411
1146,HIV,,,0.0,412
1147,HIV,,,0.0,2546
1148,HIV,,,0.0,5363
1149,HIV,,,0.0,413
1150,HIV,,,0.0,414
1151,HIV,,,0.0,414
1152,HIV,,,0.0,1016
1153,HIV,,,1.0,434
1154,HIV,,,0.0,5501
1155,HIV,,,0.0,970
1156,HIV,,,0.0,497
1157,HIV,,,0.0,7644
1158,HIV,,,0.0,434
1159,HIV,,,0.0,2473
1160,HIV,,,0.0,415
1161,HIV,,,0.0,497
1162,HIV,,,0.0,497
1163,HIV,,,0.0,497
1164,HIV,,,0.0,497
1165,HIV,,,0.0,5992
1166,HIV,,,0.0,416
1167,HIV,,,0.0,417
1168,HIV,,,0.0,418
1169,HIV,,,0.0,419
1170,HIV,,,0.0,420
1171,HIV,,,0.0,343
1172,HIV,,,0.0,421
1173,HIV,,,0.0,422
1174,HIV,,,0.0,5363
1175,HIV,,,0.0,5363
1176,HIV,,,0.0,5363
1177,HIV,,,0.0,5363
1178,HIV,,,0.0,423
1179,HIV,,,0.0,5992
1180,HIV,,,0.0,424
1181,HIV,,,0.0,424
1182,HIV,,,0.0,425
1183,HIV,,,0.0,426
1184,HIV,,,0.0,7388
1185,HIV,,,0.0,427
1186,HIV,,,0.0,428
1187,HIV,,,0.0,5992
1188,HIV,,,0.0,429
1189,HIV,,,0.0,430
1190,HIV,,,0.0,431
1191,HIV,,,0.0,4010
1192,HIV,,,0.0,5424
1193,HIV,,,0.0,432
1194,HIV,,,0.0,433
1195,HIV,,,1.0,434
1196,HIV,,,1.0,434
1197,HIV,,,0.0,434
1198,HIV,,,1.0,434
1199,HIV,,,1.0,434
1200,HIV,,,1.0,434
1201,HIV,,,0.0,435
1202,HIV,,,0.0,10346
1203,HIV,,,0.0,10633
1204,HIV,,,0.0,5350
1205,HIV,,,0.0,2892
1206,HIV,,,0.0,827
1207,HIV,,,0.0,436
1208,HIV,,,0.0,437
1209,HIV,,,0.0,434
1210,HIV,,,0.0,4374
1211,HIV,,,0.0,438
1212,HIV,,,1.0,13419
1213,HIV,,,0.0,11421
1214,HIV,,,0.0,1532
1215,HIV,,,0.0,1532
1216,HIV,,,0.0,439
1217,HIV,,,0.0,5992
1218,HIV,,,0.0,5992
1219,HIV,,,0.0,271
1220,HIV,,,0.0,497
1221,HIV,,,0.0,440
1222,HIV,,,0.0,497
1223,HIV,,,0.0,497
1224,HIV,,,0.0,5992
1225,HIV,,,0.0,1016
1226,HIV,,,0.0,10400
1227,HIV,,,0.0,441
1228,HIV,,,0.0,5747
1229,HIV,,,0.0,5747
1230,HIV,,,0.0,3254
1231,HIV,,,0.0,2546
1232,HIV,,,0.0,7604
1233,HIV,,,0.0,45
1234,HIV,,,0.0,7604
1235,HIV,,,0.0,442
1236,HIV,,,0.0,443
1237,HIV,,,0.0,444
1238,HIV,,,0.0,2030
1239,HIV,,,0.0,2546
1240,HIV,,,0.0,445
1241,HIV,,,0.0,1016
1242,HIV,,,0.0,5
1243,HIV,,,0.0,446
1244,HIV,,,0.0,447
1245,HIV,,,0.0,448
1246,HIV,,,0.0,434
1247,HIV,,,0.0,434
1248,HIV,,,0.0,434
1249,HIV,,,0.0,434
1250,HIV,,,0.0,434
1251,HIV,,,0.0,449
1252,HIV,,,0.0,450
1253,HIV,,,0.0,6801
1254,HIV,,,0.0,451
1255,HIV,,,0.0,497
1256,HIV,,,0.0,497
1257,HIV,,,0.0,497
1258,HIV,,,0.0,2546
1259,HIV,,,0.0,5992
1260,HIV,,,0.0,453
1261,HIV,,,0.0,452
1262,HIV,,,0.0,453
1263,HIV,,,0.0,2527
1264,HIV,,,0.0,454
1265,HIV,,,0.0,5992
1266,HIV,,,1.0,3309
1267,HIV,,,0.0,434
1268,HIV,,,0.0,3309
1269,HIV,,,0.0,5597
1270,HIV,,,0.0,2567
1271,HIV,,,0.0,5718
1272,HIV,,,0.0,455
1273,HIV,,,0.0,5992
1274,HIV,,,0.0,456
1275,HIV,,,0.0,457
1276,HIV,,,0.0,458
1277,HIV,,,1.0,441
1278,HIV,,,0.0,459
1279,HIV,,,0.0,5597
1280,HIV,,,0.0,5893
1281,HIV,,,0.0,5893
1282,HIV,,,0.0,4011
1283,HIV,,,0.0,1828
1284,HIV,,,0.0,1016
1285,HIV,,,0.0,523
1286,HIV,,,0.0,1016
1287,HIV,,,0.0,11406
1288,HIV,,,0.0,460
1289,HIV,,,0.0,11406
1290,HIV,,,0.0,98
1291,HIV,,,0.0,461
1292,HIV,,,0.0,462
1293,HIV,,,0.0,138
1294,HIV,,,0.0,10746
1295,HIV,,,0.0,11421
1296,HIV,,,0.0,463
1297,HIV,,,0.0,7356
1298,HIV,,,0.0,464
1299,HIV,,,0.0,11421
1300,HIV,,,0.0,98
1301,HIV,,,0.0,7356
1302,HIV,,,0.0,12621
1303,HIV,,,0.0,6727
1304,HIV,,,0.0,10390
1305,HIV,,,0.0,465
1306,HIV,,,0.0,466
1307,HIV,,,0.0,12118
1308,HIV,,,0.0,467
1309,HIV,,,0.0,12621
1310,HIV,,,0.0,468
1311,HIV,,,0.0,469
1312,HIV,,,0.0,11406
1313,HIV,,,0.0,470
1314,HIV,,,0.0,471
1315,HIV,,,0.0,472
1316,HIV,,,0.0,473
1317,HIV,,,0.0,5747
1318,HIV,,,0.0,5747
1319,HIV,,,0.0,13761
1320,HIV,,,0.0,6801
1321,HIV,,,0.0,719
1322,HIV,,,1.0,474
1323,HIV,,,0.0,475
1324,HIV,,,0.0,7356
1325,HIV,,,0.0,476
1326,HIV,,,0.0,5893
1327,HIV,,,0.0,1016
1328,HIV,,,0.0,2546
1329,HIV,,,0.0,5893
1330,HIV,,,0.0,6801
1331,HIV,,,0.0,6801
1332,HIV,,,0.0,5747
1333,HIV,,,0.0,45
1334,HIV,,,0.0,5363
1335,HIV,,,0.0,5992
1336,HIV,,,0.0,5363
1337,HIV,,,0.0,10390
1338,HIV,,,0.0,271
1339,HIV,,,0.0,271
1340,HIV,,,0.0,497
1341,HIV,,,0.0,497
1342,HIV,,,0.0,497
1343,HIV,,,0.0,497
1344,HIV,,,0.0,497
1345,HIV,,,0.0,497
1346,HIV,,,0.0,477
1347,HIV,,,0.0,5992
1348,HIV,,,0.0,478
1349,HIV,,,0.0,477
1350,HIV,,,0.0,12145
1351,HIV,,,0.0,343
1352,HIV,,,0.0,479
1353,HIV,,,0.0,3309
1354,HIV,,,0.0,3309
1355,HIV,,,0.0,3309
1356,HIV,,,0.0,3309
1357,HIV,,,0.0,3309
1358,HIV,,,0.0,480
1359,HIV,,,0.0,434
1360,HIV,,,0.0,3309
1361,HIV,,,0.0,2546
1362,HIV,,,0.0,1086
1363,HIV,,,0.0,497
1364,HIV,,,0.0,497
1365,HIV,,,0.0,497
1366,HIV,,,0.0,497
1367,HIV,,,0.0,497
1368,HIV,,,0.0,497
1369,HIV,,,0.0,441
1370,HIV,,,0.0,343
1371,HIV,,,0.0,8526
1372,HIV,,,0.0,8526
1373,HIV,,,0.0,8526
1374,HIV,,,0.0,481
1375,HIV,,,0.0,8526
1376,HIV,,,0.0,8526
1377,HIV,,,0.0,482
1378,HIV,,,0.0,1729
1379,HIV,,,0.0,483
1380,HIV,,,0.0,1583
1381,HIV,,,0.0,484
1382,HIV,,,0.0,5992
1383,HIV,,,0.0,485
1384,HIV,,,0.0,486
1385,HIV,,,0.0,434
1386,HIV,,,0.0,434
1387,HIV,,,0.0,487
1388,HIV,,,0.0,488
1389,HIV,,,0.0,521
1390,HIV,,,0.0,6801
1391,HIV,,,0.0,489
1392,HIV,,,0.0,490
1393,HIV,,,0.0,491
1394,HIV,,,0.0,492
1395,HIV,,,0.0,2546
1396,HIV,,,0.0,493
1397,HIV,,,0.0,205
1398,HIV,,,0.0,205
1399,HIV,,,0.0,494
1400,HIV,,,0.0,495
1401,HIV,,,0.0,496
1402,HIV,,,0.0,497
1403,HIV,,,0.0,497
1404,HIV,,,0.0,497
1405,HIV,,,0.0,497
1406,HIV,,,0.0,497
1407,HIV,,,0.0,497
1408,HIV,,,0.0,497
1409,HIV,,,0.0,497
1410,HIV,,,0.0,498
1411,HIV,,,0.0,2546
1412,HIV,,,0.0,8419
1413,HIV,,,0.0,4548
1414,HIV,,,0.0,4548
1415,HIV,,,0.0,2546
1416,HIV,,,0.0,11104
1417,HIV,,,0.0,499
1418,HIV,,,0.0,500
1419,HIV,,,0.0,501
1420,HIV,,,0.0,502
1421,HIV,,,0.0,205
1422,HIV,,,0.0,1604
1423,HIV,,,0.0,6801
1424,HIV,,,0.0,503
1425,HIV,,,0.0,8526
1426,HIV,,,0.0,504
1427,HIV,,,0.0,2546
1428,HIV,,,0.0,5363
1429,HIV,,,0.0,5363
1430,HIV,,,0.0,505
1431,HIV,,,0.0,506
1432,HIV,,,0.0,7337
1433,HIV,,,0.0,11406
1434,HIV,,,0.0,10400
1435,HIV,,,0.0,5363
1436,HIV,,,0.0,507
1437,HIV,,,0.0,5165
1438,HIV,,,0.0,5165
1439,HIV,,,0.0,5992
1440,HIV,,,0.0,6801
1441,HIV,,,0.0,6801
1442,HIV,,,0.0,6801
1443,HIV,,,0.0,5165
1444,HIV,,,0.0,5992
1445,HIV,,,0.0,508
1446,HIV,,,0.0,5992
1447,HIV,,,0.0,5165
1448,HIV,,,0.0,5
1449,HIV,,,0.0,5165
1450,HIV,,,0.0,509
1451,HIV,,,0.0,509
1452,HIV,,,0.0,510
1453,HIV,,,0.0,511
1454,HIV,,,0.0,5165
1455,HIV,,,0.0,5165
1456,HIV,,,0.0,5165
1457,HIV,,,0.0,3279
1458,HIV,,,0.0,512
1459,HIV,,,0.0,513
1460,HIV,,,0.0,45
1461,HIV,,,1.0,434
1462,HIV,,,0.0,598
1463,HIV,,,0.0,514
1464,HIV,,,0.0,6356
1465,HIV,,,0.0,5718
1466,HIV,,,0.0,7611
1467,HIV,,,0.0,515
1468,HIV,,,0.0,2546
1469,HIV,,,0.0,5597
1470,HIV,,,0.0,3279
1471,HIV,,,0.0,516
1472,HIV,,,0.0,2546
1473,HIV,,,0.0,5597
1474,HIV,,,0.0,10746
1475,HIV,,,0.0,14106
1476,HIV,,,0.0,843
1477,HIV,,,0.0,517
1478,HIV,,,0.0,518
1479,HIV,,,0.0,4046
1480,HIV,,,0.0,5718
1481,HIV,,,0.0,519
1482,HIV,,,1.0,155
1483,HIV,,,0.0,1016
1484,HIV,,,0.0,520
1485,HIV,,,0.0,1828
1486,HIV,,,0.0,1828
1487,HIV,,,0.0,521
1488,HIV,,,0.0,11056
1489,HIV,,,0.0,521
1490,HIV,,,0.0,522
1491,HIV,,,0.0,98
1492,HIV,,,0.0,98
1493,HIV,,,0.0,2106
1494,HIV,,,0.0,523
1495,HIV,,,0.0,523
1496,HIV,,,0.0,524
1497,HIV,,,0.0,525
1498,HIV,,,0.0,597
1499,HIV,,,0.0,526
1500,HIV,,,0.0,55
1501,HIV,,,0.0,527
1502,HIV,,,0.0,5363
1503,HIV,,,0.0,528
1504,HIV,,,0.0,529
1505,HIV,,,0.0,2546
1506,HIV,,,0.0,530
1507,HIV,,,0.0,531
1508,HIV,,,0.0,434
1509,HIV,,,0.0,5
1510,HIV,,,1.0,535
1511,HIV,,,1.0,535
1512,HIV,,,0.0,8959
1513,HIV,,,0.0,434
1514,HIV,,,0.0,532
1515,HIV,,,0.0,532
1516,HIV,,,0.0,12177
1517,HIV,,,0.0,533
1518,HIV,,,0.0,534
1519,HIV,,,0.0,434
1520,HIV,,,0.0,535
1521,HIV,,,0.0,535
1522,HIV,,,0.0,536
1523,HIV,,,0.0,434
1524,HIV,,,0.0,434
1525,HIV,,,0.0,434
1526,HIV,,,0.0,535
1527,HIV,,,0.0,434
1528,HIV,,,1.0,434
1529,HIV,,,0.0,5165
1530,HIV,,,1.0,434
1531,HIV,,,0.0,434
1532,HIV,,,1.0,434
1533,HIV,,,1.0,434
1534,HIV,,,1.0,434
1535,HIV,,,1.0,434
1536,HIV,,,0.0,537
1537,HIV,,,0.0,538
1538,HIV,,,0.0,11760
1539,HIV,,,0.0,2546
1540,HIV,,,0.0,2546
1541,HIV,,,0.0,539
1542,HIV,,,0.0,4390
1543,HIV,,,0.0,1344
1544,HIV,,,0.0,540
1545,HIV,,,0.0,3279
1546,HIV,,,0.0,541
1547,HIV,,,0.0,542
1548,HIV,,,0.0,2546
1549,HIV,,,0.0,6582
1550,HIV,,,0.0,5747
1551,HIV,,,0.0,5747
1552,HIV,,,0.0,543
1553,HIV,,,0.0,10400
1554,HIV,,,0.0,7591
1555,HIV,,,0.0,544
1556,HIV,,,0.0,10400
1557,HIV,,,0.0,10400
1558,HIV,,,0.0,545
1559,HIV,,,0.0,546
1560,HIV,,,0.0,343
1561,HIV,,,0.0,14106
1562,HIV,,,0.0,7388
1563,HIV,,,0.0,7388
1564,HIV,,,0.0,547
1565,HIV,,,0.0,548
1566,HIV,,,0.0,5165
1567,HIV,,,0.0,549
1568,HIV,,,0.0,5597
1569,HIV,,,0.0,434
1570,HIV,,,0.0,550
1571,HIV,,,1.0,551
1572,HIV,,,1.0,434
1573,HIV,,,0.0,434
1574,HIV,,,0.0,552
1575,HIV,,,1.0,434
1576,HIV,,,1.0,434
1577,HIV,,,1.0,434
1578,HIV,,,1.0,434
1579,HIV,,,1.0,434
1580,HIV,,,1.0,434
1581,HIV,,,0.0,434
1582,HIV,,,0.0,434
1583,HIV,,,1.0,434
1584,HIV,,,1.0,434
1585,HIV,,,1.0,434
1586,HIV,,,1.0,434
1587,HIV,,,1.0,434
1588,HIV,,,1.0,158
1589,HIV,,,1.0,434
1590,HIV,,,0.0,796
1591,HIV,,,0.0,5363
1592,HIV,,,0.0,285
1593,HIV,,,0.0,553
1594,HIV,,,0.0,554
1595,HIV,,,0.0,555
1596,HIV,,,0.0,343
1597,HIV,,,0.0,3138
1598,HIV,,,0.0,569
1599,HIV,,,0.0,9512
1600,HIV,,,0.0,1913
1601,HIV,,,0.0,556
1602,HIV,,,0.0,570
1603,HIV,,,0.0,570
1604,HIV,,,0.0,570
1605,HIV,,,0.0,557
1606,HIV,,,0.0,5
1607,HIV,,,0.0,558
1608,HIV,,,0.0,559
1609,HIV,,,0.0,560
1610,HIV,,,0.0,14106
1611,HIV,,,0.0,561
1612,HIV,,,0.0,562
1613,HIV,,,0.0,343
1614,HIV,,,0.0,5992
1615,HIV,,,0.0,5992
1616,HIV,,,0.0,5992
1617,HIV,,,0.0,5992
1618,HIV,,,0.0,563
1619,HIV,,,0.0,563
1620,HIV,,,0.0,563
1621,HIV,,,0.0,564
1622,HIV,,,0.0,3034
1623,HIV,,,0.0,565
1624,HIV,,,0.0,566
1625,HIV,,,0.0,434
1626,HIV,,,0.0,45
1627,HIV,,,0.0,45
1628,HIV,,,0.0,45
1629,HIV,,,0.0,45
1630,HIV,,,1.0,5165
1631,HIV,,,0.0,843
1632,HIV,,,0.0,567
1633,HIV,,,0.0,2115
1634,HIV,,,0.0,568
1635,HIV,,,0.0,569
1636,HIV,,,0.0,8786
1637,HIV,,,1.0,570
1638,HIV,,,1.0,570
1639,HIV,,,1.0,570
1640,HIV,,,0.0,570
1641,HIV,,,1.0,570
1642,HIV,,,0.0,840
1643,HIV,,,1.0,570
1644,HIV,,,1.0,570
1645,HIV,,,0.0,571
1646,HIV,,,0.0,572
1647,HIV,,,0.0,573
1648,HIV,,,0.0,5992
1649,HIV,,,0.0,7388
1650,HIV,,,0.0,7337
1651,HIV,,,0.0,7337
1652,HIV,,,0.0,574
1653,HIV,,,0.0,591
1654,HIV,,,0.0,5363
1655,HIV,,,0.0,836
1656,HIV,,,0.0,414
1657,HIV,,,0.0,57
1658,HIV,,,0.0,3254
1659,HIV,,,0.0,6436
1660,HIV,,,0.0,575
1661,HIV,,,0.0,576
1662,HIV,,,0.0,45
1663,HIV,,,0.0,831
1664,HIV,,,0.0,577
1665,HIV,,,0.0,578
1666,HIV,,,0.0,7356
1667,HIV,,,0.0,5424
1668,HIV,,,0.0,5424
1669,HIV,,,0.0,5424
1670,HIV,,,0.0,2546
1671,HIV,,,0.0,6991
1672,HIV,,,0.0,1339
1673,HIV,,,0.0,434
1674,HIV,,,0.0,434
1675,HIV,,,0.0,579
1676,HIV,,,0.0,343
1677,HIV,,,0.0,343
1678,HIV,,,0.0,8392
1679,HIV,,,0.0,843
1680,HIV,,,0.0,580
1681,HIV,,,0.0,1796
1682,HIV,,,0.0,580
1683,HIV,,,0.0,581
1684,HIV,,,0.0,582
1685,HIV,,,0.0,5363
1686,HIV,,,0.0,583
1687,HIV,,,0.0,584
1688,HIV,,,0.0,585
1689,HIV,,,0.0,586
1690,HIV,,,0.0,587
1691,HIV,,,0.0,587
1692,HIV,,,0.0,587
1693,HIV,,,0.0,750
1694,HIV,,,0.0,588
1695,HIV,,,0.0,5597
1696,HIV,,,0.0,589
1697,HIV,,,0.0,8526
1698,HIV,,,0.0,5363
1699,HIV,,,0.0,6991
1700,HIV,,,0.0,590
1701,HIV,,,0.0,590
1702,HIV,,,0.0,591
1703,HIV,,,0.0,343
1704,HIV,,,0.0,592
1705,HIV,,,0.0,593
1706,HIV,,,0.0,2473
1707,HIV,,,0.0,7356
1708,HIV,,,0.0,2473
1709,HIV,,,0.0,5363
1710,HIV,,,0.0,2546
1711,HIV,,,0.0,7356
1712,HIV,,,0.0,7356
1713,HIV,,,0.0,604
1714,HIV,,,0.0,604
1715,HIV,,,0.0,594
1716,HIV,,,0.0,6801
1717,HIV,,,0.0,595
1718,HIV,,,0.0,596
1719,HIV,,,0.0,14106
1720,HIV,,,0.0,597
1721,HIV,,,0.0,598
1722,HIV,,,0.0,599
1723,HIV,,,0.0,6801
1724,HIV,,,0.0,98
1725,HIV,,,0.0,600
1726,HIV,,,0.0,601
1727,HIV,,,0.0,602
1728,HIV,,,0.0,7388
1729,HIV,,,1.0,2546
1730,HIV,,,0.0,2546
1731,HIV,,,0.0,2546
1732,HIV,,,0.0,2546
1733,HIV,,,0.0,603
1734,HIV,,,0.0,1016
1735,HIV,,,0.0,604
1736,HIV,,,0.0,1315
1737,HIV,,,0.0,605
1738,HIV,,,0.0,6794
1739,HIV,,,0.0,606
1740,HIV,,,0.0,5363
1741,HIV,,,0.0,5363
1742,HIV,,,0.0,2546
1743,HIV,,,0.0,7388
1744,HIV,,,0.0,1016
1745,HIV,,,0.0,10746
1746,HIV,,,0.0,607
1747,HIV,,,0.0,2800
1748,HIV,,,0.0,607
1749,HIV,,,0.0,608
1750,HIV,,,0.0,609
1751,HIV,,,0.0,607
1752,HIV,,,0.0,610
1753,HIV,,,0.0,611
1754,HIV,,,0.0,2546
1755,HIV,,,0.0,612
1756,HIV,,,0.0,5165
1757,HIV,,,0.0,5597
1758,HIV,,,0.0,613
1759,HIV,,,0.0,614
1760,HIV,,,0.0,57
1761,HIV,,,0.0,1016
1762,HIV,,,0.0,615
1763,HIV,,,0.0,616
1764,HIV,,,0.0,854
1765,HIV,,,0.0,617
1766,HIV,,,0.0,618
1767,HIV,,,0.0,9512
1768,HIV,,,0.0,12350
1769,HIV,,,0.0,619
1770,HIV,,,0.0,2546
1771,HIV,,,0.0,620
1772,HIV,,,0.0,621
1773,HIV,,,0.0,622
1774,HIV,,,0.0,623
1775,HIV,,,0.0,624
1776,HIV,,,0.0,625
1777,HIV,,,0.0,626
1778,HIV,,,0.0,627
1779,HIV,,,0.0,6801
1780,HIV,,,0.0,628
1781,HIV,,,0.0,629
1782,HIV,,,0.0,630
1783,HIV,,,0.0,8652
1784,HIV,,,0.0,631
1785,HIV,,,0.0,632
1786,HIV,,,0.0,633
1787,HIV,,,0.0,634
1788,HIV,,,0.0,441
1789,HIV,,,0.0,441
1790,HIV,,,0.0,5597
1791,HIV,,,0.0,1729
1792,HIV,,,0.0,635
1793,HIV,,,0.0,636
1794,HIV,,,0.0,637
1795,HIV,,,0.0,638
1796,HIV,,,0.0,10138
1797,HIV,,,0.0,91
1798,HIV,,,0.0,17
1799,HIV,,,0.0,7356
1800,HIV,,,0.0,7356
1801,HIV,,,0.0,639
1802,HIV,,,0.0,57
1803,HIV,,,0.0,640
1804,HIV,,,0.0,666
1805,HIV,,,0.0,6801
1806,HIV,,,0.0,13270
1807,HIV,,,0.0,641
1808,HIV,,,0.0,642
1809,HIV,,,0.0,643
1810,HIV,,,0.0,7345
1811,HIV,,,0.0,11542
1812,HIV,,,0.0,5718
1813,HIV,,,0.0,644
1814,HIV,,,0.0,1568
1815,HIV,,,0.0,645
1816,HIV,,,0.0,11406
1817,HIV,,,0.0,3279
1818,HIV,,,0.0,3279
1819,HIV,,,0.0,646
1820,HIV,,,0.0,647
1821,HIV,,,0.0,1991
1822,HIV,,,0.0,648
1823,HIV,,,0.0,649
1824,HIV,,,0.0,650
1825,HIV,,,1.0,651
1826,HIV,,,1.0,652
1827,HIV,,,0.0,5747
1828,HIV,,,0.0,12463
1829,HIV,,,0.0,653
1830,HIV,,,0.0,654
1831,HIV,,,0.0,655
1832,HIV,,,0.0,656
1833,HIV,,,0.0,11950
1834,HIV,,,0.0,657
1835,HIV,,,0.0,1942
1836,HIV,,,0.0,7337
1837,HIV,,,0.0,7337
1838,HIV,,,0.0,658
1839,HIV,,,0.0,424
1840,HIV,,,0.0,659
1841,HIV,,,0.0,10138
1842,HIV,,,0.0,660
1843,HIV,,,0.0,12939
1844,HIV,,,0.0,12633
1845,HIV,,,0.0,661
1846,HIV,,,0.0,662
1847,HIV,,,0.0,9512
1848,HIV,,,0.0,663
1849,HIV,,,0.0,664
1850,HIV,,,0.0,7356
1851,HIV,,,0.0,5165
1852,HIV,,,0.0,665
1853,HIV,,,0.0,666
1854,HIV,,,0.0,7632
1855,HIV,,,0.0,667
1856,HIV,,,0.0,668
1857,HIV,,,0.0,7388
1858,HIV,,,0.0,99
1859,HIV,,,0.0,669
1860,HIV,,,0.0,45
1861,HIV,,,0.0,5363
1862,HIV,,,0.0,670
1863,HIV,,,0.0,5718
1864,HIV,,,0.0,671
1865,HIV,,,0.0,672
1866,HIV,,,0.0,673
1867,HIV,,,0.0,3336
1868,HIV,,,0.0,674
1869,HIV,,,0.0,675
1870,HIV,,,0.0,4680
1871,HIV,,,0.0,676
1872,HIV,,,0.0,14106
